stop_id,stop_name,stop_lat,stop_lon
2360,GARDEN GROVE-DALE,33.774034,-117.984413
2361,GARDEN GROVE-FERN,33.773938,-117.988083
2362,GARDEN GROVE-BEACH,33.773935,-117.993454
2363,GARDEN GROVE-HOOVER,33.773884,-117.998452
2364,GARDEN GROVE-WESTERN,33.773825,-118.0018
2365,GARDEN GROVE-EAGLE,33.773825,-118.005123
2366,GARDEN GROVE-GOLDEN WEST,33.773826,-118.009738
2367,HARBOR-WOODBURY,33.763979,-117.920176
2368,HARBOR-TRASK,33.766037,-117.920199
2369,HARBOR-BANNER,33.769633,-117.920237
2370,HARBOR-HARBOR PLACE CENTER,33.772077,-117.920252
2371,HARBOR-GARDEN GROVE,33.775096,-117.918773
2372,HARBOR-PALM,33.776875,-117.915213
2373,HARBOR-LAMPSON,33.781168,-117.914729
2374,HARBOR-TWINTREE,33.784577,-117.914772
2375,HARBOR-TARGET CENTER,33.786967,-117.914741
2376,HARBOR-CHAPMAN,33.787768,-117.915105
2377,HARBOR-TWINTREE,33.78344,-117.915052
2378,HARBOR-LAMPSON,33.781255,-117.915044
2379,HARBOR-PALM,33.776883,-117.915605
2380,HARBOR-BUARO,33.775443,-117.918674
2381,HARBOR-GARDEN GROVE,33.773397,-117.920643
2382,HARBOR-BANNER,33.769524,-117.920574
2383,HARBOR-TRASK,33.766607,-117.920526
2384,HARBOR-WOODBURY,33.763587,-117.920504
2389,HASTER-CHAPMAN,33.789231,-117.906095
2390,HASTER-TILLER,33.792053,-117.906185
2399,KATELLA-DALE,33.802833,-117.984048
2400,KATELLA-MACMURRAY,33.802952,-117.978499
2401,KATELLA-MAGNOLIA,33.802886,-117.975062
2402,KATELLA-GARZA,33.802916,-117.970338
2403,KATELLA-GILBERT,33.802965,-117.966964
2404,KATELLA-BARCLAY,33.802987,-117.963394
2405,KATELLA-BROOKHURST,33.802966,-117.959853
2406,KATELLA-DALLAS,33.802996,-117.953766
2407,KATELLA-NUTWOOD,33.803101,-117.949937
2408,KATELLA-DINO,33.80299,-117.943798
2409,KNOTT-ACACIA,33.776255,-118.008696
2410,KNOTT-STANFORD,33.778312,-118.010956
2411,KNOTT-LAMPSON,33.781458,-118.011046
2412,KNOTT-BELGRAVE,33.785372,-118.011046
2413,KNOTT-CHAPMAN,33.787977,-118.011026
2414,KNOTT-LEILANI,33.793444,-118.011016
2415,KNOTT-ORANGEWOOD,33.796017,-118.010968
2416,KNOTT-PATTERSON,33.798713,-118.010951
2417,KNOTT-CHAPMAN,33.78758,-118.011292
2418,KNOTT-BELGRAVE,33.784749,-118.011307
2419,KNOTT-LAMPSON,33.780328,-118.011263
2420,KNOTT-STANFORD,33.777511,-118.010844
2421,KNOTT-ACACIA,33.775528,-118.008237
2442,LAMPSON-SPRINGDALE,33.781182,-118.020414
2443,LAMPSON-TOPAZ,33.781268,-118.024204
2449,LEWIS-LAMPSON,33.781157,-117.897601
2450,LEWIS-EL PRADO,33.77618,-117.897342
2451,MAGNOLIA-WESTMINSTER,33.759709,-117.972281
2452,MAGNOLIA-MAYS,33.763471,-117.972313
2453,MAGNOLIA-TRASK,33.767,-117.972297
2454,MAGNOLIA-IMPERIAL,33.76971,-117.972272
2455,MAGNOLIA-GARDEN GROVE,33.774315,-117.97517
2456,MAGNOLIA-STANFORD,33.777808,-117.975233
2457,MAGNOLIA-LAMPSON,33.781567,-117.975288
2458,MAGNOLIA-HEALEY,33.7844,-117.975281
2459,MAGNOLIA-CHAPMAN,33.787085,-117.975311
2460,MAGNOLIA-TRISTAN,33.790548,-117.975294
2461,MAGNOLIA-SHELLEY,33.79418,-117.975373
2462,MAGNOLIA-ORANGEWOOD,33.796081,-117.975498
2463,MAGNOLIA-ROSANNA,33.799162,-117.975478
2464,MAGNOLIA-KATELLA,33.802757,-117.97582
2465,MAGNOLIA-ROSANNA,33.799345,-117.975765
2466,MAGNOLIA-ORANGEWOOD,33.795162,-117.975725
2467,MAGNOLIA-MACALPINE,33.791451,-117.975585
2468,MAGNOLIA-CHAPMAN,33.788004,-117.975609
2469,MAGNOLIA-HEALEY,33.784678,-117.975593
2470,MAGNOLIA-LAMPSON,33.78089,-117.975569
2471,MAGNOLIA-STANFORD,33.778073,-117.975501
2472,MAGNOLIA-GARDEN GROVE,33.774281,-117.975443
2473,MAGNOLIA-IMPERIAL,33.770135,-117.972606
2474,MAGNOLIA-TRASK,33.767268,-117.972612
2475,MAGNOLIA-MAYS,33.763368,-117.972587
2476,MCFADDEN-WARD,33.73783,-117.945715
2486,VALLEY VIEW-TIFFANY,33.777109,-118.034671
2487,VALLEY VIEW-CERULEAN,33.779762,-118.031553
2488,VALLEY VIEW-LAMPSON,33.78237,-118.029045
2489,VALLEY VIEW-BELGRAVE,33.785209,-118.028287
2490,VALLEY VIEW-CHAPMAN,33.788828,-118.028388
2491,VALLEY VIEW-SANTA BARBARA,33.791151,-118.028333
2492,VALLEY VIEW-CHAPMAN,33.790151,-118.028688
2494,VALLEY VIEW-BELGRAVE,33.784675,-118.028768
2495,VALLEY VIEW-LAMPSON,33.781599,-118.03001
2496,VALLEY VIEW-CERULEAN,33.779322,-118.032531
2497,VALLEY VIEW-TIFFANY,33.777365,-118.034821
2520,WESTMINSTER-BUSHARD,33.759358,-117.963258
2522,WESTMINSTER-KERRY,33.75936,-117.958426
2523,WESTMINSTER-BROOKHURST,33.759367,-117.954371
2524,WESTMINSTER-HOPE,33.759407,-117.95038
2525,WESTMINSTER-BOWEN,33.759458,-117.947226
2527,WESTMINSTER-TAFT,33.759442,-117.941336
2528,WESTMINSTER-CLINTON,33.759673,-117.91119
2529,WESTMINSTER-BUENA,33.759694,-117.907419
2532,WESTMINSTER-CLINTON,33.759981,-117.912083
2534,WESTMINSTER-ENTERPRISE,33.75993,-117.916944
2535,WESTMINSTER-HARBOR,33.759933,-117.921458
2536,WESTMINSTER-WEST,33.759902,-117.924468
2538,WESTMINSTER-NEWHOPE,33.759844,-117.929543
2540,WESTMINSTER-ROSITA,33.759816,-117.933574
2541,WESTMINSTER-EUCLID,33.759742,-117.938528
2542,WESTMINSTER-TAFT,33.759766,-117.941783
2544,WESTMINSTER-BOWEN,33.759664,-117.947901
2545,WESTMINSTER-DAWSON,33.759689,-117.951343
2546,WESTMINSTER-BROOKHURST,33.759687,-117.95577
2547,WESTMINSTER-KERRY,33.759598,-117.958936
2549,WESTMINSTER-BUSHARD,33.759549,-117.963706
2550,WESTMINSTER-ATLANTIS,33.759559,-117.968576
2551,WESTMINSTER-MAGNOLIA,33.759544,-117.972689
2552,WESTMINSTER-YOCKEY,33.7595,-117.977091
2553,17TH-PALM,33.67015,-118.006822
2555,17TH-ADAMS,33.673081,-118.003817
2556,17TH-MAIN,33.674918,-118.002217
2557,17TH-ADAMS,33.673177,-118.004006
2559,17TH-PALM,33.670213,-118.007053
2560,17TH-PECAN,33.668052,-118.009251
2561,1ST-ORANGE,33.657548,-117.997674
2565,ADAMS-BEACH,33.672044,-117.987758
2566,ADAMS-SEABRIDGE,33.672059,-117.984997
2567,ADAMS-NEW BRITAIN,33.67205,-117.982945
2568,ADAMS-NEWLAND,33.672057,-117.979543
2569,ADAMS-CROWN REEF,33.672098,-117.976165
2570,ADAMS-MAGNOLIA,33.672099,-117.970567
2571,ADAMS-MARINA,33.672116,-117.966766
2572,ADAMS-BUSHARD,33.672142,-117.962064
2573,ADAMS-DERBYSHIRE,33.672156,-117.959509
2574,ADAMS-BROOKHURST,33.672159,-117.955223
2575,ADAMS-BROOKHURST,33.672213,-117.951553
2576,ADAMS-LAWSON,33.672272,-117.949894
2577,ADAMS-PICADILLAY,33.672507,-117.951082
2578,ADAMS-BROOKHURST,33.672496,-117.955294
2579,ADAMS-SUTTON,33.672431,-117.958056
2580,ADAMS-DERBYSHIRE,33.6724,-117.960241
2581,ADAMS-BUSHARD,33.672385,-117.962755
2582,ADAMS-LOTUS,33.672389,-117.968202
2583,ADAMS-MAGNOLIA,33.672394,-117.972302
2584,ADAMS-FELLCLIFF,33.672364,-117.976992
2585,ADAMS-NEWLAND,33.672359,-117.980535
2586,ADAMS-ROTHERT,33.672334,-117.983877
2587,ADAMS-COLDWATER,33.672329,-117.986274
2592,ALGONQUIN-DAVENPORT,33.716121,-118.050011
2593,ALGONQUIN-PEARCE,33.719399,-118.050067
2594,ALGONQUIN-HEIL,33.722095,-118.05007
2595,ALGONQUIN-HEIL,33.722122,-118.050319
2596,ALGONQUIN-BOARDWALK,33.717668,-118.050247
2609,BEACH-PACIFIC COAST,33.648987,-117.98807
2610,BEACH-SUNRISE,33.654231,-117.988141
2611,BEACH-ATLANTA,33.658049,-117.988172
2612,BEACH-INDIANAPOLIS,33.665359,-117.988296
2613,BEACH-SEABRIDGE,33.668963,-117.988347
2614,BEACH-ADAMS,33.67269,-117.988369
2615,BEACH-UTICA,33.676276,-117.988437
2616,BEACH-YORKTOWN,33.680167,-117.988502
2617,BEACH-CLAY,33.682626,-117.988526
2618,BEACH-GARFIELD,33.687383,-117.9886
2619,BEACH-GRAZIADIO,33.691315,-117.988652
2620,BEACH-ELLIS,33.694852,-117.988676
2621,BEACH-TAYLOR,33.697215,-117.988854
2622,BEACH-TALBERT,33.701683,-117.98899
2623,BEACH-NEWMAN,33.70447,-117.989016
2624,BEACH-SLATER,33.70815,-117.989037
2625,BEACH-HOLLAND,33.710835,-117.988888
2626,BEACH-BLAYLOCK,33.713544,-117.988911
2627,BEACH-WARNER,33.716732,-117.988945
2628,BEACH-TERRY,33.719988,-117.988994
2629,BEACH-STARK,33.727864,-117.989464
2630,BEACH-MCDONALD,33.725386,-117.98946
2631,BEACH-HEIL,33.722519,-117.989429
2632,BEACH-TERRY,33.718817,-117.989375
2633,BEACH-WARNER,33.71498,-117.989364
2634,BEACH-CYPRESS,33.713038,-117.989282
2635,BEACH-HOLLAND,33.710992,-117.989306
2636,BEACH-SLATER,33.70768,-117.989414
2637,BEACH-LIBERTY,33.705305,-117.989424
2638,BEACH-TALBERT,33.700263,-117.98935
2639,BEACH-TAYLOR,33.69716,-117.989264
2640,BEACH-MAIN,33.69316,-117.989091
2641,BEACH-CONSTANTINE,33.689227,-117.989011
2642,BEACH-GARFIELD,33.685767,-117.988968
2643,BEACH-CLAY,33.682727,-117.988916
2644,BEACH-YORKTOWN,33.679065,-117.988874
2645,BEACH-UTICA,33.675517,-117.988833
2646,BEACH-ADAMS,33.671429,-117.988755
2647,BEACH-MEMPHIS,33.668821,-117.988736
2648,BEACH-INDIANAPOLIS,33.665163,-117.988693
2649,BEACH-SUNSET,33.661969,-117.988614
2650,BEACH-ATLANTA,33.657021,-117.988533
2651,BEACH-SUNRISE,33.653896,-117.988522
2653,BOLSA-BOLSA CHICA,33.744213,-118.041209
2654,BOLSA-BOLSA CHICA,33.744254,-118.03873
2661,BOLSA-VICTORIA,33.744278,-118.010594
2662,BOLSA-GOLDEN WEST,33.744303,-118.008194
2664,BOLSA-ENT 5301 BOEING,33.744543,-118.035619
2665,BOLSA-BOLSA CHICA,33.744538,-118.03933
2668,BOLSA CHICA-HEIL,33.722943,-118.041376
2669,BOLSA CHICA-SISSON,33.727101,-118.041426
2671,BOLSA CHICA-BOLSA,33.746586,-118.041625
2672,BOLSA CHICA-EDINGER,33.729429,-118.041796
2673,BOLSA CHICA-OAHU,33.725243,-118.04178
2681,BROOKHURST-HAMILTON,33.651077,-117.953434
2683,BROOKHURST-EFFINGHAM,33.65431,-117.953474
2685,BROOKHURST-ATLANTA,33.65873,-117.953547
2686,BROOKHURST-CLIFF,33.661841,-117.953592
2687,BROOKHURST-INDIANAPOLIS,33.665471,-117.953636
2688,BROOKHURST-STONYBROOK,33.667482,-117.953708
2689,BROOKHURST-MEREDITH,33.669769,-117.953714
2690,BROOKHURST-ADAMS,33.673086,-117.953742
2691,BROOKHURST-CONSTITUTION,33.677223,-117.953836
2692,BROOKHURST-YORKTOWN,33.679988,-117.953858
2693,BROOKHURST-KAMUELA,33.682511,-117.953887
2694,BROOKHURST-KUKUI,33.684599,-117.953902
2695,BROOKHURST-GARFIELD,33.686331,-117.954281
2696,BROOKHURST-KUKUI,33.684273,-117.954231
2697,BROOKHURST-ENT 19361 RANCHO MOBILE,33.681874,-117.9542
2698,BROOKHURST-YORKTOWN,33.679209,-117.954161
2699,BROOKHURST-CONSTITUTION,33.676577,-117.954106
2700,BROOKHURST-CONTINENTAL,33.674598,-117.954091
2701,BROOKHURST-ADAMS,33.670844,-117.954044
2702,BROOKHURST-PECK,33.667506,-117.953992
2703,BROOKHURST-INDIANAPOLIS,33.664714,-117.953953
2704,BROOKHURST-CLIFF,33.661628,-117.953916
2706,BROOKHURST-ATLANTA,33.657313,-117.953861
2708,BROOKHURST-VILLA PACIFIC,33.6528,-117.953822
2716,CENTER-GOTHARD,33.733654,-117.999489
2717,CENTER-BELLA TERRA,33.733861,-117.996167
2718,CENTER-HUNTINGTON VILLAGE,33.733787,-117.993397
2719,CENTER-ONE PACIFIC PLAZA,33.734025,-117.994625
2720,CENTER-HUNTINGTON VILLAGE,33.734039,-117.996404
2740,EDINGER-BOLSA CHICA,33.729734,-118.041023
2741,EDINGER-WARREN,33.729747,-118.037296
2742,EDINGER-GRAHAM,33.729768,-118.032922
2743,EDINGER-CLUBHOUSE,33.7298,-118.028935
2744,EDINGER-SPRINGDALE,33.729834,-118.025236
2745,EDINGER-PLYMOUTH,33.729879,-118.021444
2746,EDINGER-STANDISH,33.729851,-118.017802
2747,EDINGER-EDWARDS,33.729882,-118.015026
2748,EDINGER-BELFAST,33.729897,-118.012602
2749,EDINGER-MARJAN,33.729921,-118.009573
2750,EDINGER-GOLDEN WEST,33.729956,-118.006304
2752,EDINGER-GOTHARD,33.729998,-117.999799
2753,EDINGER-ENT 7552 CITICORP,33.729984,-117.996511
2754,EDINGER-SHER,33.730037,-117.993875
2755,EDINGER-PARKSIDE,33.730036,-117.991987
2756,EDINGER-NEWLAND,33.730136,-117.982768
2757,EDINGER-BEACH,33.730321,-117.990416
2758,EDINGER-BELLA TERRA,33.730274,-117.995366
2760,EDINGER-GOTHARD,33.730215,-118.001181
2761,EDINGER-GOLDEN WEST,33.730202,-118.004118
2762,EDINGER-GOLDEN WEST,33.730167,-118.007322
2763,EDINGER-SHERBECK,33.73015,-118.011084
2764,EDINGER-EDWARDS,33.730107,-118.015823
2765,EDINGER-STANDISH,33.730097,-118.019103
2766,EDINGER-PLYMOUTH,33.730064,-118.022369
2767,EDINGER-SPRINGDALE,33.730079,-118.024629
2768,EDINGER-CLUBHOUSE,33.729995,-118.028982
2769,EDINGER-GRAHAM,33.729976,-118.032429
2785,GARFIELD-GOLDEN WEST,33.686381,-118.005604
2786,GARFIELD-GOTHARD,33.686435,-118.001383
2805,GOLDEN WEST-YORKTOWN,33.679933,-118.005956
2806,GOLDEN WEST-SUMMIT,33.683591,-118.006008
2807,GOLDEN WEST-GARFIELD,33.68792,-118.006082
2808,GOLDEN WEST-ERNEST,33.689818,-118.0061
2809,GOLDEN WEST-ELLIS,33.694319,-118.00616
2810,GOLDEN WEST-ENT 7111 HUNTINGTON,33.698951,-118.006204
2811,GOLDEN WEST-ENT HUNTINGTON BEACH,33.701526,-118.006243
2812,GOLDEN WEST-RIO VISTA,33.705261,-118.006286
2813,GOLDEN WEST-SLATER,33.708761,-118.006393
2814,GOLDEN WEST-BETTY,33.712127,-118.006454
2815,GOLDEN WEST-WARNER,33.716198,-118.006454
2816,GOLDEN WEST-NORMA,33.718593,-118.006526
2817,GOLDEN WEST-HEIL,33.723161,-118.006552
2818,GOLDEN WEST-VALENTINE,33.724639,-118.006602
2819,GOLDEN WEST-STONEWOOD,33.727601,-118.006648
2820,GOLDEN WEST-EDINGER,33.730673,-118.00668
2821,GOLDEN WEST-ENT 15744 GOLDENWEST,33.733683,-118.006749
2822,GOLDEN WEST-BOLSA,33.743974,-118.007157
2824,GOLDEN WEST-BRUNSWICK,33.739759,-118.007101
2825,GOLDEN WEST-MCFADDEN,33.736882,-118.007072
2826,GOLDEN WEST-ENT 15744 GOLDENWEST,33.732848,-118.007007
2827,GOLDEN WEST-EDINGER,33.729389,-118.006954
2828,GOLDEN WEST-LAURELHURST,33.726429,-118.006907
2829,GOLDEN WEST-HEIL,33.722409,-118.006846
2830,GOLDEN WEST-LYDIA,33.718482,-118.0068
2831,GOLDEN WEST-WARNER,33.715001,-118.006773
2832,GOLDEN WEST-TUCANA,33.71178,-118.006717
2834,GOLDEN WEST-SLATER,33.707787,-118.00665
2835,GOLDEN WEST-RIO VISTA,33.70469,-118.006629
2836,GOLDEN WEST-ENT HUNTINGTON BEACH,33.700486,-118.006575
2837,GOLDEN WEST-ENT 7111 HUNTINGTON,33.698736,-118.006561
2838,GOLDEN WEST-ELLIS,33.694079,-118.006502
2839,GOLDEN WEST-ERNEST,33.689063,-118.006404
2840,GOLDEN WEST-GARFIELD,33.685991,-118.006352
2841,GOLDEN WEST-SUMMIT,33.68263,-118.00633
2844,GOTHARD-TALBERT,33.701576,-117.9998
2845,GOTHARD-BELVA,33.705041,-117.999856
2846,GOTHARD-EDINGER,33.730513,-118.000219
2847,GOTHARD-MCFADDEN,33.737165,-117.999322
2848,GOTHARD-CENTER,33.733278,-118.000465
2851,GRAHAM-MCFADDEN,33.737844,-118.032685
2853,GRAHAM-ARGOSY,33.741466,-118.032745
2855,GRAHAM-OCEANUS,33.742243,-118.032968
2866,HAMILTON-BROOKHURST,33.650489,-117.952659
2872,HEIL-LE GRANDE,33.722504,-118.047623
2873,HEIL-WATERWAY,33.722518,-118.044219
2874,HEIL-BOLSA CHICA,33.722646,-118.042081
2875,HEIL-WATERWAY,33.722677,-118.045002
2876,HEIL-LA VILLA,33.722657,-118.047561
2877,HUNTINGTON-PACIFIC COAST,33.653471,-117.995195
2878,MAGNOLIA-PACIFIC COAST,33.640504,-117.973008
2879,MAGNOLIA-BANNING,33.643578,-117.970963
2880,MAGNOLIA-BERMUDA,33.64676,-117.970806
2881,MAGNOLIA-HAMILTON,33.650858,-117.970838
2882,MAGNOLIA-STILWELL,33.654331,-117.970877
2883,MAGNOLIA-ATLANTA,33.658145,-117.970942
2884,MAGNOLIA-CARROLLTOWN,33.661193,-117.970979
2886,MAGNOLIA-INDIANAPOLIS,33.665378,-117.971032
2887,MAGNOLIA-VILLAGE,33.66745,-117.971114
2888,MAGNOLIA-MEDITERRANEAN,33.669558,-117.971075
2889,MAGNOLIA-ADAMS,33.67294,-117.971126
2890,MAGNOLIA-PIONEER,33.674985,-117.971153
2891,MAGNOLIA-MADELINE,33.676546,-117.971177
2892,MAGNOLIA-YORKTOWN,33.679848,-117.971233
2893,MAGNOLIA-MOORPARK,33.681525,-117.971246
2894,MAGNOLIA-HYDE PARK,33.683982,-117.971352
2895,MAGNOLIA-GARFIELD,33.686305,-117.971607
2896,MAGNOLIA-HYDE PARK,33.683813,-117.971571
2897,MAGNOLIA-SEAHURST,33.68204,-117.971549
2898,MAGNOLIA-YORKTOWN,33.679111,-117.971511
2899,MAGNOLIA-MADELINE,33.677116,-117.971481
2900,MAGNOLIA-PIONEER,33.674508,-117.971436
2901,MAGNOLIA-ADAMS,33.671571,-117.971388
2902,MAGNOLIA-MEDITERRANEAN,33.669466,-117.971363
2903,MAGNOLIA-BEDEL,33.667353,-117.971321
2904,MAGNOLIA-INDIANAPOLIS,33.664555,-117.971309
2905,MAGNOLIA-CARROLLTOWN,33.660939,-117.971254
2906,MAGNOLIA-ATLANTA,33.657309,-117.971208
2908,MAGNOLIA-HAMILTON,33.65277,-117.971083
2909,MAGNOLIA-HAMILTON,33.650711,-117.971124
2910,MAGNOLIA-BERMUDA,33.646242,-117.971105
2911,MAGNOLIA-BANNING,33.643167,-117.97154
2912,MAGNOLIA-PACIFIC COAST,33.639328,-117.973869
2919,MAIN-UTICA,33.676011,-118.001479
2929,MAIN-GARFIELD,33.68542,-117.999456
2930,MAIN-GOTHARD,33.682761,-118.001112
2931,MAIN-YORKTOWN,33.678839,-118.001875
2941,MCFADDEN-PRODUCT,33.737157,-118.027136
2942,MCFADDEN-SPRINGDALE,33.737131,-118.024895
2943,MCFADDEN-LA SALLE,33.737153,-118.019619
2944,MCFADDEN-EDWARDS,33.737171,-118.014996
2945,MCFADDEN-DAWSON,33.737202,-118.009753
2946,MCFADDEN-GOLDEN WEST,33.737222,-118.005602
2947,MCFADDEN-VASSAR,33.737231,-118.002993
2948,MCFADDEN-GRAHAM,33.737089,-118.032242
2949,MCFADDEN-GOTHARD,33.737326,-117.998394
2950,MCFADDEN-GOLDENWEST,33.737478,-118.007525
2951,MCFADDEN-VICTORIA,33.737432,-118.011505
2952,MCFADDEN-EDWARDS,33.737408,-118.016185
2953,MCFADDEN-LA SALLE,33.737338,-118.019024
2954,MCFADDEN-HOLIDAY,33.737311,-118.021664
2955,MCFADDEN-SPRINGDALE,33.737325,-118.025009
2956,MCFADDEN-ELECTRONIC,33.737311,-118.027156
2958,ORANGE-17TH,33.667043,-118.009625
2959,ORANGE-14TH,33.66561,-118.007614
2961,ORANGE-9TH,33.662722,-118.003612
2962,ORANGE-7TH,33.661277,-118.001604
2963,ORANGE-MAIN,33.659512,-117.999117
2965,ORANGE-1ST,33.658267,-117.997327
2966,ORANGE-MAIN,33.659738,-117.999069
2968,ORANGE-9TH,33.662669,-118.003101
2970,ORANGE-14TH,33.665777,-118.007602
2971,ORANGE-17TH,33.667273,-118.009548
2972,PACIFIC COAST-BROOKHURST,33.635695,-117.964637
2973,PACIFIC COAST-MAGNOLIA,33.640314,-117.974047
2974,PACIFIC COAST-NEWLAND,33.644708,-117.981615
2975,PACIFIC COAST-BEACH,33.649178,-117.98887
2977,PACIFIC COAST-HUNTINGTON,33.65361,-117.996216
2979,PACIFIC COAST-1ST,33.655754,-117.999821
2980,PACIFIC COAST-MAIN,33.657092,-118.001715
2981,PACIFIC COAST-6TH,33.658575,-118.003811
2982,PACIFIC COAST-9TH,33.659958,-118.005729
2983,PACIFIC COAST-11TH,33.661229,-118.007378
2984,PACIFIC COAST-14TH,33.662927,-118.009785
2985,PACIFIC COAST-17TH,33.664676,-118.012191
2986,PACIFIC COAST-GOLDEN WEST,33.668712,-118.017571
2987,PACIFIC COAST-WARNER,33.712474,-118.063844
2988,PACIFIC COAST-CORAL CAY,33.714564,-118.066242
2989,PACIFIC COAST-BROADWAY,33.718531,-118.070844
2990,PACIFIC COAST-ADMIRALTY,33.721024,-118.073899
2991,PACIFIC COAST-24TH,33.723194,-118.075875
2992,PACIFIC COAST-ANDERSON,33.724825,-118.078376
2993,PACIFIC COAST-MARINER,33.728089,-118.082571
2994,PACIFIC COAST-SEAPOINT,33.680025,-118.032421
2995,PACIFIC COAST-GOLDEN WEST,33.66784,-118.017073
2996,PACIFIC COAST-17TH,33.664379,-118.012243
2997,PACIFIC COAST-14TH,33.662682,-118.009869
2998,PACIFIC COAST-11TH,33.660997,-118.007555
2999,PACIFIC COAST-8TH,33.659221,-118.005168
3000,PACIFIC COAST-MAIN,33.657276,-118.002501
3001,PACIFIC COAST-2ND,33.65573,-118.000345
3002,PACIFIC COAST-1ST,33.654335,-117.99824
3003,PACIFIC COAST-1ST,33.654016,-117.997641
3004,PACIFIC COAST-1ST,33.653875,-117.997403
3005,PACIFIC COAST-HUNTINGTON,33.652855,-117.995388
3006,PACIFIC COAST-BEACH,33.650289,-117.991213
3007,PACIFIC COAST-BEACH,33.647471,-117.986953
3008,PACIFIC COAST-NEWLAND,33.64331,-117.979917
3009,PACIFIC COAST-MAGNOLIA,33.639013,-117.97232
3010,PACIFIC COAST-BROOKHURST,33.634316,-117.962826
3021,SLATER-METZLER,33.708262,-117.998073
3022,SLATER-MORGAN,33.708294,-117.993088
3032,TALBERT-BEACH,33.701082,-117.988748
3033,TALBERT-BEACH,33.701073,-117.986002
3035,TALBERT-BEACH,33.701301,-117.989778
3036,TALBERT-BROOKSHIRE,33.701244,-117.994881
3037,TALBERT-LYONS,33.70123,-117.997596
3038,WARNER-PACIFIC COAST,33.711542,-118.060974
3039,WARNER-LOS PATOS,33.71325,-118.050112
3040,WARNER-LYNN,33.715156,-118.0454
3041,WARNER-GREEN,33.715161,-118.043233
3042,WARNER-BOLSA CHICA,33.715182,-118.040783
3043,WARNER-LESLIE,33.715203,-118.037774
3044,WARNER-GRAHAM,33.715242,-118.032197
3045,WARNER-REMINGTON,33.715235,-118.029047
3046,WARNER-SPRINGDALE,33.715287,-118.023199
3047,WARNER-ENT 6242 CALIFORNIAN,33.71532,-118.019695
3048,WARNER-EDWARDS,33.715349,-118.014804
3049,WARNER-SCULPIN,33.715346,-118.011783
3050,WARNER-GOLDEN WEST,33.715375,-118.005976
3051,WARNER-GOTHARD,33.715447,-118.000828
3052,WARNER-NICHOLS,33.715456,-117.996241
3053,WARNER-OAK,33.715579,-117.993833
3054,WARNER-BEACH,33.715482,-117.990653
3055,WARNER-ROTTERDAM,33.715524,-117.983991
3056,WARNER-MAGNOLIA,33.715928,-117.972583
3057,WARNER-ROSS,33.715894,-117.976223
3058,WARNER-NEWLAND,33.715868,-117.981048
3059,WARNER-ROTTERDAM,33.715893,-117.984749
3060,WARNER-BEACH,33.715736,-117.98979
3061,WARNER-OAK,33.715779,-117.993234
3062,WARNER-NICHOLS,33.71578,-117.996283
3063,WARNER-GOTHARD,33.715749,-118.000631
3064,WARNER-GOLDEN WEST,33.715752,-118.004038
3065,WARNER-GOLDEN WEST,33.715714,-118.00744
3066,WARNER-SCULPIN,33.715691,-118.011767
3067,WARNER-EDWARDS,33.715659,-118.015754
3068,WARNER-PINEHURST,33.715623,-118.021348
3069,WARNER-SPRINGDALE,33.715605,-118.02483
3070,WARNER-LARK,33.715552,-118.028339
3071,WARNER-GRAHAM,33.715509,-118.03314
3072,WARNER-LESLIE,33.715533,-118.037794
3073,WARNER-BOLSA CHICA,33.715448,-118.041946
3074,WARNER-LYNN,33.715431,-118.044469
3076,WARNER-ALGONQUIN,33.714553,-118.049904
3077,WARNER-EDGEWATER,33.711749,-118.054795
3078,WARNER-SCEPTRE,33.711741,-118.057586
3079,YORKTOWN-GOLDEN WEST,33.679161,-118.0057
3080,YORKTOWN-MAIN,33.679135,-118.001126
3081,YORKTOWN-LAKE,33.678244,-117.997531
3084,YORKTOWN-PACIFIC RANCH,33.678734,-117.998328
3085,YORKTOWN-MAIN,33.679396,-118.002888
3087,GOLDENWEST TRANS CTR DOCK 1,33.734652,-117.999392
3088,GOLDENWEST TRANS CTR DOCK 2,33.734464,-117.999397
3089,GOLDENWEST TRANS CTR DOCK 3,33.734286,-117.999394
3090,GOLDENWEST TRANS CTR DOCK 4,33.734105,-117.999399
3091,GOLDENWEST TRANS CTR DOCK5,33.733934,-117.9994
3092,GOLDENWEST TRANS CTR DOCK 6,33.734649,-117.99922
3094,GOLDENWEST TRANS CTR DOCK 8,33.734291,-117.999213
3095,GOLDENWEST TRANS CTR DOCK 9,33.73411,-117.999207
3098,CARSON-NORWALK FOR THROUGH BUS FROM SEAL BEACH,33.831358,-118.071021
3099,CARSON-CLARETTA,33.831378,-118.067884
3101,CARSON (EB)-BLOOMFIELD (OPP),33.83146,-118.063854
3102,CARSON (WB)-BLOOMFIELD (FS),33.831711,-118.064308
3103,CARSON-CLARETTA,33.831608,-118.068165
3105,NORWALK-221ST,33.82711,-118.0718
3106,NORWALK-BINGO CLUB,33.829964,-118.071883
3107,NORWALK-CIVIC CENTER,33.830027,-118.072168
3108,NORWALK-221ST,33.827296,-118.072096
3109,NORWALK-226TH,33.823368,-118.071984
3110,ADA-ALTON,33.654379,-117.737043
3111,ADA-BARRANCA,33.655921,-117.735476
3119,ALTON-JAMBOREE,33.688039,-117.831753
3120,ALTON-MURPHY,33.686779,-117.829921
3121,ALTON-HARVARD,33.684095,-117.826099
